0, 1525238948.266470711, 1525238948.266498371
0, 1525238948.300125940, 1525238948.300153620
0, 1525238948.333635058, 1525238948.333661448
0, 1525238948.367215096, 1525238948.367230286
0, 1525238948.400727384, 1525238948.400742594
0, 1525238948.434177791, 1525238948.434201661
0, 1525238948.467671509, 1525238948.467700739
0, 1525238948.501253037, 1525238948.501270487
0, 1525238948.534768865, 1525238948.534795515
0, 1525238948.568286833, 1525238948.568314303
0, 1525238948.601793480, 1525238948.601835981
0, 1525238948.635462390, 1525238948.635525800
0, 1525238948.669048808, 1525238948.669072388
0, 1525238948.702659767, 1525238948.702679247
0, 1525238948.736149674, 1525238948.736176105
0, 1525238948.769699302, 1525238948.769716673
0, 1525238948.803176990, 1525238948.803223890
0, 1525238948.836705038, 1525238948.836734798
0, 1525238948.870226586, 1525238948.870252656
0, 1525238948.903807184, 1525238948.903823224
0, 1525238948.937318872, 1525238948.937348772
0, 1525238948.970804639, 1525238948.970826850
0, 1525238949.004309237, 1525238949.004350177
0, 1525238949.037963646, 1525238949.037990636
0, 1525238949.071535634, 1525238949.071575655
0, 1525238949.105088892, 1525238949.105117713
0, 1525238949.138606040, 1525238949.138633100
0, 1525238949.172147268, 1525238949.172162708
0, 1525238949.205655476, 1525238949.205673136
0, 1525238949.239116523, 1525238949.239140123
0, 1525238949.272609211, 1525238949.272637361
0, 1525238949.306171389, 1525238949.306189569
0, 1525238949.339679427, 1525238949.339704037
0, 1525238949.373246415, 1525238949.373274935
0, 1525238949.406757472, 1525238949.406798693
0, 1525238949.440334921, 1525238949.440400031
0, 1525238949.473909119, 1525238949.473929099
0, 1525238949.507412797, 1525238949.507436047
0, 1525238949.540903444, 1525238949.540933004
0, 1525238949.574461172, 1525238949.574486982
0, 1525238949.607965590, 1525238949.607990030
0, 1525238949.641515618, 1525238949.641545328
0, 1525238949.675048166, 1525238949.675077776
0, 1525238949.708571624, 1525238949.708589084
0, 1525238949.742225183, 1525238949.742244983
0, 1525238949.775718310, 1525238949.775738110
0, 1525238949.809198938, 1525238949.809243558
0, 1525238949.842825866, 1525238949.842852917
0, 1525238949.876458415, 1525238949.876499725
0, 1525238949.909993313, 1525238949.910020573
0, 1525238949.943510441, 1525238949.943537911
0, 1525238949.977086869, 1525238949.977104259
0, 1525238950.010692648, 1525238950.010710338
0, 1525238950.044173635, 1525238950.044211535
0, 1525238950.077648962, 1525238950.077679173
0, 1525238950.111227440, 1525238950.111244841
0, 1525238950.144744258, 1525238950.144789259
0, 1525238950.178296356, 1525238950.178321976
0, 1525238950.211793704, 1525238950.211866004
0, 1525238950.245445893, 1525238950.245498733
0, 1525238950.279330623, 1525238950.279360094
0, 1525238950.312835381, 1525238950.312876831
0, 1525238950.346333039, 1525238950.346390129
0, 1525238950.379907607, 1525238950.379927267
0, 1525238950.413413014, 1525238950.413458725
0, 1525238950.446964332, 1525238950.447013863
0, 1525238950.480514300, 1525238950.480543561
0, 1525238950.514056138, 1525238950.514071048
0, 1525238950.547759467, 1525238950.547780318
0, 1525238950.581277085, 1525238950.581299145
0, 1525238950.614733872, 1525238950.614806633
0, 1525238950.648384811, 1525238950.648437712
0, 1525238950.682001140, 1525238950.682042010
0, 1525238950.715572438, 1525238950.715598028
0, 1525238950.749084496, 1525238950.749114846
0, 1525238950.782628973, 1525238950.782643014
0, 1525238950.816136971, 1525238950.816156651
0, 1525238950.849627669, 1525238950.849648079
0, 1525238950.883103636, 1525238950.883131546
0, 1525238950.916657164, 1525238950.916677814
0, 1525238950.950198772, 1525238950.950226072
0, 1525238950.983740620, 1525238950.983765880
0, 1525238951.017251107, 1525238951.017292378
0, 1525238951.050911536, 1525238951.050945136
0, 1525238951.084489534, 1525238951.084527395
0, 1525238951.117997492, 1525238951.118019412
0, 1525238951.151493529, 1525238951.151522530
0, 1525238951.185074838, 1525238951.185134158
0, 1525238951.218632025, 1525238951.218660976
0, 1525238951.252164013, 1525238951.252193363
0, 1525238951.285688101, 1525238951.285715101
0, 1525238951.319189748, 1525238951.319203139
0, 1525238951.352692276, 1525238951.352709896
0, 1525238951.386165243, 1525238951.386182723
0, 1525238951.419623710, 1525238951.419736311
0, 1525238951.453299329, 1525238951.453327170
0, 1525238951.486859797, 1525238951.486892688
0, 1525238951.520373095, 1525238951.520412975
0, 1525238951.553858642, 1525238951.553885772
0, 1525238951.587367080, 1525238951.587383200
0, 1525238951.620826187, 1525238951.620860557
0, 1525238951.654393485, 1525238951.654480076
0, 1525238951.688082114, 1525238951.688113694
0, 1525238951.721630542, 1525238951.721655962
0, 1525238951.755246180, 1525238951.755287311
0, 1525238951.789014930, 1525238951.789052601
0, 1525238951.822630009, 1525238951.822670949
0, 1525238951.856231357, 1525238951.856252797
0, 1525238951.889792415, 1525238951.889815695
0, 1525238951.923313893, 1525238951.923385893
0, 1525238951.956930971, 1525238951.957024422
0, 1525238951.990528969, 1525238951.990557630
0, 1525238952.024147398, 1525238952.024191128
0, 1525238952.057886197, 1525238952.057921038
0, 1525238952.091507286, 1525238952.091533386
0, 1525238952.125015163, 1525238952.125032334
0, 1525238952.158467990, 1525238952.158498671
0, 1525238952.192062029, 1525238952.192101259
0, 1525238952.225718177, 1525238952.225809598
0, 1525238952.259338006, 1525238952.259365806
0, 1525238952.292930204, 1525238952.292988224
0, 1525238952.326588963, 1525238952.326623043
0, 1525238952.360197871, 1525238952.360222191
0, 1525238952.393692268, 1525238952.393708559
0, 1525238952.427164546, 1525238952.427187046
0, 1525238952.460738104, 1525238952.460771334
0, 1525238952.494324072, 1525238952.494364722
0, 1525238952.527889880, 1525238952.527942500
0, 1525238952.561782051, 1525238952.561829901
0, 1525238952.595587401, 1525238952.595621071
0, 1525238952.629145918, 1525238952.629230339
0, 1525238952.662741637, 1525238952.662763557
0, 1525238952.696239114, 1525238952.696283444
0, 1525238952.729880113, 1525238952.729913803
0, 1525238952.763494921, 1525238952.763540552
0, 1525238952.797115770, 1525238952.797146030
0, 1525238952.831494565, 1525238952.831525445
0, 1525238952.865028832, 1525238952.865054232
0, 1525238952.898529890, 1525238952.898548310
0, 1525238952.932005997, 1525238952.932020937
0, 1525238952.965453854, 1525238952.965498044
0, 1525238952.998956331, 1525238952.998971781
0, 1525238953.032505399, 1525238953.032537499
0, 1525238953.066027547, 1525238953.066052637
0, 1525238953.099774846, 1525238953.099804436
0, 1525238953.133355644, 1525238953.133407015
0, 1525238953.166834791, 1525238953.166854761
0, 1525238953.200301098, 1525238953.200316198
0, 1525238953.233810646, 1525238953.233841646
0, 1525238953.267338903, 1525238953.267357883
0, 1525238953.300830101, 1525238953.300854611
0, 1525238953.334368808, 1525238953.334409199
0, 1525238953.367983337, 1525238953.368021307
0, 1525238953.402060569, 1525238953.402077249
0, 1525238953.435512426, 1525238953.435579996
0, 1525238953.469076824, 1525238953.469111904
0, 1525238953.502585231, 1525238953.502610701
0, 1525238953.536100799, 1525238953.536114579
0, 1525238953.569592956, 1525238953.569617286
0, 1525238953.603183084, 1525238953.603231584
0, 1525238953.636776682, 1525238953.636805752
0, 1525238953.670318350, 1525238953.670476701
0, 1525238953.703920338, 1525238953.703938068
0, 1525238953.737413895, 1525238953.737429555
0, 1525238953.770928013, 1525238953.770959033
0, 1525238953.804499791, 1525238953.804515981
0, 1525238953.838002938, 1525238953.838032618
0, 1525238953.871557996, 1525238953.871585456
0, 1525238953.905124234, 1525238953.905151444
0, 1525238953.938659951, 1525238953.938687182
0, 1525238953.972180349, 1525238953.972199259
0, 1525238954.005661886, 1525238954.005694946
0, 1525238954.039173034, 1525238954.039200984
0, 1525238954.072698471, 1525238954.072716451
0, 1525238954.106183908, 1525238954.106210648
0, 1525238954.139728856, 1525238954.139757986
0, 1525238954.173326894, 1525238954.173358114
0, 1525238954.206878962, 1525238954.206922272
0, 1525238954.240361919, 1525238954.240389379
0, 1525238954.273958597, 1525238954.274004417
0, 1525238954.307508475, 1525238954.307573125
0, 1525238954.341088463, 1525238954.341105623
0, 1525238954.374583440, 1525238954.374609540
0, 1525238954.408096787, 1525238954.408147568
0, 1525238954.441719926, 1525238954.441749716
0, 1525238954.475284553, 1525238954.475303664
0, 1525238954.508784061, 1525238954.508799851
0, 1525238954.542283528, 1525238954.542305658
0, 1525238954.575812855, 1525238954.575871276
0, 1525238954.609377103, 1525238954.609394303
0, 1525238954.642871150, 1525238954.642902191
0, 1525238954.676620980, 1525238954.676650960
0, 1525238954.710268008, 1525238954.710302229
0, 1525238954.743910967, 1525238954.743935527
0, 1525238954.777514895, 1525238954.777532275
0, 1525238954.811012632, 1525238954.811032762
0, 1525238954.844579590, 1525238954.844654711
0, 1525238954.878188718, 1525238954.878206929
0, 1525238954.911671566, 1525238954.911699036
0, 1525238954.945214293, 1525238954.945245323
0, 1525238954.979430367, 1525238954.979466167
0, 1525238955.013072455, 1525238955.013094365
0, 1525238955.046565672, 1525238955.046595272
0, 1525238955.080140970, 1525238955.080170720
0, 1525238955.113721638, 1525238955.113757168
0, 1525238955.147334326, 1525238955.147351026
0, 1525238955.180829223, 1525238955.180856234
0, 1525238955.214959046, 1525238955.215011456
0, 1525238955.248667965, 1525238955.248893537
0, 1525238955.282488225, 1525238955.282512545
0, 1525238955.315982472, 1525238955.315999262
0, 1525238955.349470679, 1525238955.349490339
0, 1525238955.383059597, 1525238955.383132428
0, 1525238955.416734246, 1525238955.416751936
0, 1525238955.450233403, 1525238955.450263163
0, 1525238955.483759340, 1525238955.483818701
0, 1525238955.517417789, 1525238955.517453389
0, 1525238955.551269719, 1525238955.551294519
0, 1525238955.584763136, 1525238955.584777136
0, 1525238955.618260414, 1525238955.618298344
0, 1525238955.651894792, 1525238955.651932612
0, 1525238955.685523000, 1525238955.685537930
0, 1525238955.719011807, 1525238955.719041808
0, 1525238955.752570055, 1525238955.752596485
0, 1525238955.786348575, 1525238955.786413105
0, 1525238955.819963893, 1525238955.819987423
0, 1525238955.853466930, 1525238955.853536671
0, 1525238955.887027268, 1525238955.887053688
0, 1525238955.920619836, 1525238955.920698296
0, 1525238955.954245014, 1525238955.954262384
0, 1525238955.987731671, 1525238955.987756591
0, 1525238956.021693712, 1525238956.021747973
0, 1525238956.055357161, 1525238956.055391261
0, 1525238956.088982719, 1525238956.089008059
0, 1525238956.122489506, 1525238956.122512386
0, 1525238956.156012354, 1525238956.156034014
0, 1525238956.189614002, 1525238956.189653362
0, 1525238956.223233420, 1525238956.223250910
0, 1525238956.256728297, 1525238956.256768507
0, 1525238956.290289534, 1525238956.290324615
0, 1525238956.323923543, 1525238956.324000333
0, 1525238956.357600361, 1525238956.357626642
0, 1525238956.391124359, 1525238956.391146289
0, 1525238956.424629416, 1525238956.424651076
0, 1525238956.458169293, 1525238956.458200654
0, 1525238956.491770541, 1525238956.491789212
0, 1525238956.525262208, 1525238956.525287689
0, 1525238956.558762416, 1525238956.558814326
0, 1525238956.592403874, 1525238956.592438534
0, 1525238956.625985012, 1525238956.626032462
0, 1525238956.659523249, 1525238956.659565570
0, 1525238956.693408370, 1525238956.693435300
0, 1525238956.726952197, 1525238956.726984367
0, 1525238956.760534605, 1525238956.760552215
0, 1525238956.793986262, 1525238956.794011872
0, 1525238956.827498159, 1525238956.827534709
0, 1525238956.861122467, 1525238956.861193368
0, 1525238956.894746695, 1525238956.894771126
0, 1525238956.928252503, 1525238956.928269463
0, 1525238956.961762260, 1525238956.961794920
0, 1525238956.995345178, 1525238956.995379988
0, 1525238957.028897145, 1525238957.028914105
0, 1525238957.062365442, 1525238957.062405692
0, 1525238957.095920070, 1525238957.095959280
0, 1525238957.129540658, 1525238957.129599918
0, 1525238957.163152426, 1525238957.163177026
0, 1525238957.196655213, 1525238957.196678783
0, 1525238957.230151810, 1525238957.230177720
0, 1525238957.263654417, 1525238957.263671077
0, 1525238957.297165354, 1525238957.297182454
0, 1525238957.330619801, 1525238957.330643651
0, 1525238957.364140268, 1525238957.364170978
0, 1525238957.397698006, 1525238957.397771536
0, 1525238957.431322284, 1525238957.431345934
0, 1525238957.464829141, 1525238957.464857001
0, 1525238957.498419309, 1525238957.498440179
0, 1525238957.531930296, 1525238957.531946106
0, 1525238957.565446933, 1525238957.565464133
0, 1525238957.598904790, 1525238957.598929400
0, 1525238957.632490358, 1525238957.632543078
0, 1525238957.666094805, 1525238957.666112956
0, 1525238957.699598193, 1525238957.699623423
0, 1525238957.733318232, 1525238957.733364322
0, 1525238957.766849319, 1525238957.766876579
0, 1525238957.800366006, 1525238957.800383596
0, 1525238957.833855873, 1525238957.833871433
0, 1525238957.867316230, 1525238957.867376680
0, 1525238957.900875227, 1525238957.900901598
0, 1525238957.934460175, 1525238957.934479675
0, 1525238957.967969412, 1525238957.967992113
0, 1525238958.001470879, 1525238958.001512280
0, 1525238958.035006147, 1525238958.035030387
0, 1525238958.068535794, 1525238958.068552654
0, 1525238958.102015191, 1525238958.102029011
0, 1525238958.135468637, 1525238958.135494278
0, 1525238958.168956274, 1525238958.169008305
0, 1525238958.202525652, 1525238958.202545832
0, 1525238958.236019119, 1525238958.236041929
0, 1525238958.269532216, 1525238958.269592286
0, 1525238958.303196524, 1525238958.303252995
0, 1525238958.336758612, 1525238958.336773692
0, 1525238958.370264769, 1525238958.370280879
0, 1525238958.403705765, 1525238958.403730866
0, 1525238958.437201562, 1525238958.437231733
0, 1525238958.470796400, 1525238958.470836731
0, 1525238958.504431668, 1525238958.504456249
0, 1525238958.537935445, 1525238958.537970816
0, 1525238958.571460463, 1525238958.571492023
0, 1525238958.605121511, 1525238958.605139051
0, 1525238958.638613748, 1525238958.638631428
0, 1525238958.672066505, 1525238958.672127735
0, 1525238958.705620402, 1525238958.705651892
0, 1525238958.739224380, 1525238958.739250540
0, 1525238958.772726797, 1525238958.772750847
0, 1525238958.806273124, 1525238958.806358145
0, 1525238958.839878602, 1525238958.839910243
0, 1525238958.873459230, 1525238958.873477890
0, 1525238958.906966507, 1525238958.906979967
0, 1525238958.940417984, 1525238958.940457044
0, 1525238958.973978721, 1525238958.974009901
0, 1525238959.007547659, 1525238959.007619539
0, 1525238959.041165537, 1525238959.041187457
0, 1525238959.074687074, 1525238959.074729614
0, 1525238959.108267631, 1525238959.108288822
0, 1525238959.141757418, 1525238959.141772458
0, 1525238959.175189815, 1525238959.175204315
0, 1525238959.208703222, 1525238959.208743062
0, 1525238959.242318290, 1525238959.242353050
0, 1525238959.275933207, 1525238959.275956248
0, 1525238959.309430414, 1525238959.309453865
0, 1525238959.342938141, 1525238959.342985882
0, 1525238959.376557419, 1525238959.376592410
0, 1525238959.410111387, 1525238959.410129397
0, 1525238959.443571423, 1525238959.443586693
0, 1525238959.477501924, 1525238959.477551154
0, 1525238959.511138152, 1525238959.511204353
0, 1525238959.544843071, 1525238959.544874631
0, 1525238959.578469759, 1525238959.578498709
0, 1525238959.612015116, 1525238959.612058306
0, 1525238959.645628564, 1525238959.645664804
0, 1525238959.679224092, 1525238959.679240752
0, 1525238959.712716169, 1525238959.712729809
0, 1525238959.746163255, 1525238959.746205675
0, 1525238959.779804293, 1525238959.779883674
0, 1525238959.813465102, 1525238959.813488402
0, 1525238959.846974149, 1525238959.846999149
0, 1525238959.880499246, 1525238959.880563346
0, 1525238959.914122134, 1525238959.914150054
0, 1525238959.947669661, 1525238959.947684841
0, 1525238959.981153738, 1525238959.981168318
0, 1525238960.014629245, 1525238960.014676505
0, 1525238960.048273063, 1525238960.048314343
0, 1525238960.081925211, 1525238960.081949021
0, 1525238960.115436498, 1525238960.115465038
0, 1525238960.148986785, 1525238960.149020275
0, 1525238960.182605973, 1525238960.182671004
0, 1525238960.216216671, 1525238960.216232841
0, 1525238960.249779178, 1525238960.249801238
0, 1525238960.283240405, 1525238960.283298615
0, 1525238960.316871513, 1525238960.316939413
0, 1525238960.350583471, 1525238960.350611882
0, 1525238960.384114819, 1525238960.384141489
0, 1525238960.417685766, 1525238960.417716166
0, 1525238960.451471495, 1525238960.451506896
0, 1525238960.485086573, 1525238960.485103553
0, 1525238960.518576380, 1525238960.518589960
0, 1525238960.552011626, 1525238960.552042446
0, 1525238960.585606924, 1525238960.585636664
0, 1525238960.619157531, 1525238960.619177671
0, 1525238960.652644198, 1525238960.652670048
0, 1525238960.686530458, 1525238960.686592079
0, 1525238960.720404848, 1525238960.720444849
0, 1525238960.754003856, 1525238960.754021316
0, 1525238960.787489853, 1525238960.787503443
0, 1525238960.820947679, 1525238960.820992920
0, 1525238960.854623628, 1525238960.854659738
0, 1525238960.888212215, 1525238960.888260876
0, 1525238960.921756752, 1525238960.921784583
0, 1525238960.955751034, 1525238960.955779744
0, 1525238960.989278641, 1525238960.989292921
0, 1525238961.022768457, 1525238961.022784238
0, 1525238961.056221174, 1525238961.056283414
0, 1525238961.089942072, 1525238961.089993453
0, 1525238961.123575590, 1525238961.123606261
0, 1525238961.157192818, 1525238961.157218688
0, 1525238961.190810716, 1525238961.190837606
0, 1525238961.224947668, 1525238961.224998609
0, 1525238961.258497635, 1525238961.258515806
0, 1525238961.291963352, 1525238961.291977622
0, 1525238961.325429589, 1525238961.325442219
0, 1525238961.358879605, 1525238961.358926355
0, 1525238961.392512303, 1525238961.392573543
0, 1525238961.426113430, 1525238961.426137141
0, 1525238961.459611767, 1525238961.459636397
0, 1525238961.493214425, 1525238961.493296186
0, 1525238961.526880803, 1525238961.526913213
0, 1525238961.560407600, 1525238961.560429520
0, 1525238961.593882357, 1525238961.593899607
0, 1525238961.627351553, 1525238961.627405234
0, 1525238961.660999931, 1525238961.661040142
0, 1525238961.694619489, 1525238961.694642569
0, 1525238961.728136006, 1525238961.728164756
0, 1525238961.761687313, 1525238961.761741914
0, 1525238961.796060388, 1525238961.796075828
0, 1525238961.829561774, 1525238961.829577915
0, 1525238961.863078901, 1525238961.863093012
0, 1525238961.896539478, 1525238961.896595008
0, 1525238961.930193396, 1525238961.930231746
0, 1525238961.964080536, 1525238961.964109316
0, 1525238961.997620983, 1525238961.997659664
0, 1525238962.031237041, 1525238962.031293971
0, 1525238962.065114311, 1525238962.065129721
0, 1525238962.098615908, 1525238962.098632788
0, 1525238962.132217065, 1525238962.132231495
0, 1525238962.165704822, 1525238962.165753372
0, 1525238962.199319400, 1525238962.199345360
0, 1525238962.232841517, 1525238962.232867147
0, 1525238962.266404254, 1525238962.266447244
0, 1525238962.299947951, 1525238962.299979441
0, 1525238962.333509018, 1525238962.333530528
0, 1525238962.366992005, 1525238962.367008065
0, 1525238962.400457401, 1525238962.400475251
0, 1525238962.433934338, 1525238962.434002748
0, 1525238962.467531185, 1525238962.467555806
0, 1525238962.501041642, 1525238962.501066322
0, 1525238962.534668790, 1525238962.534697840
0, 1525238962.568240237, 1525238962.568266347
0, 1525238962.601757364, 1525238962.601772504
0, 1525238962.635239861, 1525238962.635254461
0, 1525238962.668686007, 1525238962.668702487
0, 1525238962.702163674, 1525238962.702211814
0, 1525238962.735795131, 1525238962.735821402
0, 1525238962.769327408, 1525238962.769353339
0, 1525238962.802853215, 1525238962.802894496
0, 1525238962.836471643, 1525238962.836531944
0, 1525238962.870038850, 1525238962.870055831
0, 1525238962.903544427, 1525238962.903559907
0, 1525238962.936988983, 1525238962.937005304
0, 1525238962.970492280, 1525238962.970572171
0, 1525238963.004123878, 1525238963.004181729
0, 1525238963.037703265, 1525238963.037728966
0, 1525238963.071242142, 1525238963.071270673
0, 1525238963.104836100, 1525238963.104887780
0, 1525238963.138412027, 1525238963.138455658
0, 1525238963.171947694, 1525238963.171969354
0, 1525238963.205437131, 1525238963.205456651
0, 1525238963.238954118, 1525238963.239005048
0, 1525238963.272554435, 1525238963.272617706
0, 1525238963.306137992, 1525238963.306163373
0, 1525238963.339662709, 1525238963.339689860
0, 1525238963.373260787, 1525238963.373292897
0, 1525238963.406857314, 1525238963.406875934
0, 1525238963.440353421, 1525238963.440369231
0, 1525238963.473812207, 1525238963.473832907
0, 1525238963.507444085, 1525238963.507545156
0, 1525238963.541254424, 1525238963.541290715
0, 1525238963.574822312, 1525238963.574846652
0, 1525238963.608322818, 1525238963.608350599
0, 1525238963.641913446, 1525238963.641944926
0, 1525238963.675451243, 1525238963.675469573
0, 1525238963.708939759, 1525238963.708954289
0, 1525238963.742416466, 1525238963.742434756
0, 1525238963.775986223, 1525238963.776084664
0, 1525238963.809858753, 1525238963.809923203
0, 1525238963.843446970, 1525238963.843473491
0, 1525238963.876982057, 1525238963.877009377
0, 1525238963.910514414, 1525238963.910564925
0, 1525238963.944095492, 1525238963.944116642
0, 1525238963.977573958, 1525238963.977591958
0, 1525238964.011061495, 1525238964.011083575
0, 1525238964.044621532, 1525238964.044892824
0, 1525238964.078512392, 1525238964.078602572
0, 1525238964.112144859, 1525238964.112169680
0, 1525238964.145696436, 1525238964.145725117
0, 1525238964.179285794, 1525238964.179364934
0, 1525238964.212908831, 1525238964.212926882
0, 1525238964.246396528, 1525238964.246410358
0, 1525238964.279863424, 1525238964.279884374
0, 1525238964.313435371, 1525238964.313550652
0, 1525238964.347242391, 1525238964.347273171
0, 1525238964.380776828, 1525238964.380801008
0, 1525238964.414315084, 1525238964.414343695
0, 1525238964.447877902, 1525238964.447893832
0, 1525238964.481372728, 1525238964.481389668
0, 1525238964.514811334, 1525238964.514825164
0, 1525238964.548282111, 1525238964.548301941
0, 1525238964.581854128, 1525238964.581954549
0, 1525238964.615598896, 1525238964.615670827
0, 1525238964.649230844, 1525238964.649273825
0, 1525238964.682772751, 1525238964.682802371
0, 1525238964.716465999, 1525238964.716568520
